Model,Checkpoint,Task,Metric,Run 1,Run 2,Run 3,Average,Percentage,olmo-params,Flops
OLMo-2-1124-7B,OLMo-2-1124-7B-6pct,cruxeval_i_adv,reflection,0.1057851239669421,,,0.1057851239669421,0.06,7,2.3105532626432224
OLMo-2-1124-7B,OLMo-2-1124-7B-70pct,cruxeval_i_adv,reflection,0.0231404958677685,,,0.0231404958677685,0.7000000000000001,7,4.767289035464526
OLMo-2-1124-7B,OLMo-2-1124-7B-7pct,cruxeval_i_adv,reflection,0.0942148760330578,,,0.0942148760330578,0.07,7,2.464703942470481
OLMo-2-1124-7B,OLMo-2-1124-7B-80pct,cruxeval_i_adv,reflection,0.1752066115702479,,,0.1752066115702479,0.8,7,4.900820428089049
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,cruxeval_i_adv,reflection,0.0710743801652892,,,0.0710743801652892,0.08,7,2.5982353350950036
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,cruxeval_i_adv,reflection,0.4710743801652892,,,0.4710743801652892,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,cruxeval_i_adv,reflection,0.0347107438016528,,,0.0347107438016528,0.09,7,2.716018370751387
OLMo-2-0325-32B,OLMo-2-0325-32B-100pct,cruxeval_i_adv,correlation,0.268936136296543,,,0.268936136296543,1.0,32,7.049254841255837
OLMo-2-0325-32B,OLMo-2-0325-32B-10pct,cruxeval_i_adv,correlation,0.1176476799881909,,,0.1176476799881909,0.1,32,4.746669748261791
OLMo-2-0325-32B,OLMo-2-0325-32B-20pct,cruxeval_i_adv,correlation,0.2100633344226035,,,0.2100633344226035,0.2,32,5.439816928821736
OLMo-2-0325-32B,OLMo-2-0325-32B-29pct,cruxeval_i_adv,correlation,0.1633381371266391,,,0.1633381371266391,0.29,32,5.811380485254219
OLMo-2-0325-32B,OLMo-2-0325-32B-42pct,cruxeval_i_adv,correlation,0.2204322671401243,,,0.2204322671401243,0.42,32,6.181754273551114
OLMo-2-0325-32B,OLMo-2-0325-32B-50pct,cruxeval_i_adv,correlation,0.2090921100744825,,,0.2090921100744825,0.5,32,6.3561076606958915
OLMo-2-0325-32B,OLMo-2-0325-32B-60pct,cruxeval_i_adv,correlation,0.2036316618314666,,,0.2036316618314666,0.6,32,6.5384292174898455
OLMo-2-0325-32B,OLMo-2-0325-32B-70pct,cruxeval_i_adv,correlation,0.2139061015817053,,,0.2139061015817053,0.7000000000000001,32,6.6925798973171045
OLMo-2-0325-32B,OLMo-2-0325-32B-80pct,cruxeval_i_adv,correlation,0.2711776521893609,,,0.2711776521893609,0.8,32,6.826111289941627
OLMo-2-0325-32B,OLMo-2-0325-32B-89pct,cruxeval_i_adv,correlation,0.2801797157767474,,,0.2801797157767474,0.89,32,6.932721024999885
OLMo-2-0325-32B,OLMo-2-0325-32B-9pct,cruxeval_i_adv,correlation,0.1404358387043581,,,0.1404358387043581,0.09,32,4.641309232603964
OLMo-2-1124-13B,OLMo-2-1124-13B-100pct,cruxeval_i_adv,correlation,0.2078194626861364,,,0.2078194626861364,1.0,13,5.966146739123692
OLMo-2-1124-13B,OLMo-2-1124-13B-17pct,cruxeval_i_adv,correlation,0.0657157057378296,,,0.0657157057378296,0.17,13,4.194189897191817
OLMo-2-1124-13B,OLMo-2-1124-13B-20pct,cruxeval_i_adv,correlation,0.199883756892114,,,0.199883756892114,0.2,13,4.356708826689592
OLMo-2-1124-13B,OLMo-2-1124-13B-30pct,cruxeval_i_adv,correlation,0.1201539520092911,,,0.1201539520092911,0.3,13,4.762173934797756
OLMo-2-1124-13B,OLMo-2-1124-13B-40pct,cruxeval_i_adv,correlation,0.1402364180819347,,,0.1402364180819347,0.4,13,5.049856007249537
OLMo-2-1124-13B,OLMo-2-1124-13B-50pct,cruxeval_i_adv,correlation,0.1625278310106128,,,0.1625278310106128,0.5,13,5.272999558563747
OLMo-2-1124-13B,OLMo-2-1124-13B-60pct,cruxeval_i_adv,correlation,0.0666154557318863,,,0.0666154557318863,0.6,13,5.455321115357702
OLMo-2-1124-13B,OLMo-2-1124-13B-70pct,cruxeval_i_adv,correlation,0.1053788547415598,,,0.1053788547415598,0.7000000000000001,13,5.60947179518496
OLMo-2-1124-13B,OLMo-2-1124-13B-80pct,cruxeval_i_adv,correlation,0.2230273544392197,,,0.2230273544392197,0.8,13,5.7430031878094825
OLMo-2-1124-13B,OLMo-2-1124-13B-90pct,cruxeval_i_adv,correlation,0.2568885016573359,,,0.2568885016573359,0.9,13,5.860786223465865
OLMo-2-1124-7B,OLMo-2-1124-7B-100pct,cruxeval_i_adv,correlation,-0.0086748206892934,,,-0.0086748206892934,1.0,7,5.123963979403259
OLMo-2-1124-7B,OLMo-2-1124-7B-10pct,cruxeval_i_adv,correlation,,,,,0.1,7,2.8213788864092133
OLMo-2-1124-7B,OLMo-2-1124-7B-1pct,cruxeval_i_adv,correlation,,,,,0.01,7,0.5187937934151675
OLMo-2-1124-7B,OLMo-2-1124-7B-20pct,cruxeval_i_adv,correlation,,,,,0.2,7,3.5145260669691587
OLMo-2-1124-7B,OLMo-2-1124-7B-2pct,cruxeval_i_adv,correlation,,,,,0.02,7,1.2119409739751128
OLMo-2-1124-7B,OLMo-2-1124-7B-30pct,cruxeval_i_adv,correlation,,,,,0.3,7,3.919991175077323
OLMo-2-1124-7B,OLMo-2-1124-7B-3pct,cruxeval_i_adv,correlation,,,,,0.03,7,1.6174060820832772
OLMo-2-1124-7B,OLMo-2-1124-7B-40pct,cruxeval_i_adv,correlation,0.1149044242058849,,,0.1149044242058849,0.4,7,4.2076732475291045
OLMo-2-1124-7B,OLMo-2-1124-7B-4pct,cruxeval_i_adv,correlation,,,,,0.04,7,1.9050881545350582
OLMo-2-1124-7B,OLMo-2-1124-7B-50pct,cruxeval_i_adv,correlation,0.1162405619070533,,,0.1162405619070533,0.5,7,4.430816798843313
OLMo-2-1124-7B,OLMo-2-1124-7B-5pct,cruxeval_i_adv,correlation,-0.0198959481140093,,,-0.0198959481140093,0.05,7,2.1282317058492684
OLMo-2-1124-7B,OLMo-2-1124-7B-60pct,cruxeval_i_adv,correlation,-0.0085342854450685,,,-0.0085342854450685,0.6,7,4.613138355637268
OLMo-2-1124-7B,OLMo-2-1124-7B-6pct,cruxeval_i_adv,correlation,-0.019808322410565,,,-0.019808322410565,0.06,7,2.3105532626432224
OLMo-2-1124-7B,OLMo-2-1124-7B-70pct,cruxeval_i_adv,correlation,,,,,0.7000000000000001,7,4.767289035464526
OLMo-2-1124-7B,OLMo-2-1124-7B-7pct,cruxeval_i_adv,correlation,,,,,0.07,7,2.464703942470481
OLMo-2-1124-7B,OLMo-2-1124-7B-80pct,cruxeval_i_adv,correlation,0.09126468852469,,,0.09126468852469,0.8,7,4.900820428089049
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,cruxeval_i_adv,correlation,0.1168584355350323,,,0.1168584355350323,0.08,7,2.5982353350950036
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,cruxeval_i_adv,correlation,0.1190399059878119,,,0.1190399059878119,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,cruxeval_i_adv,correlation,-0.0109209285455562,,,-0.0109209285455562,0.09,7,2.716018370751387
OLMo-2-0325-32B,OLMo-2-0325-32B-100pct,cruxeval_i_adv,accurate_impl_reflection,0.0016528925619834,,,0.0016528925619834,1.0,32,7.049254841255837
OLMo-2-0325-32B,OLMo-2-0325-32B-10pct,cruxeval_i_adv,accurate_impl_reflection,0.0198347107438016,,,0.0198347107438016,0.1,32,4.746669748261791
OLMo-2-0325-32B,OLMo-2-0325-32B-20pct,cruxeval_i_adv,accurate_impl_reflection,0.0016528925619834,,,0.0016528925619834,0.2,32,5.439816928821736
OLMo-2-0325-32B,OLMo-2-0325-32B-29pct,cruxeval_i_adv,accurate_impl_reflection,0.0033057851239669,,,0.0033057851239669,0.29,32,5.811380485254219
OLMo-2-0325-32B,OLMo-2-0325-32B-42pct,cruxeval_i_adv,accurate_impl_reflection,0.0033057851239669,,,0.0033057851239669,0.42,32,6.181754273551114
OLMo-2-0325-32B,OLMo-2-0325-32B-50pct,cruxeval_i_adv,accurate_impl_reflection,0.0198347107438016,,,0.0198347107438016,0.5,32,6.3561076606958915
OLMo-2-0325-32B,OLMo-2-0325-32B-60pct,cruxeval_i_adv,accurate_impl_reflection,0.0049586776859504,,,0.0049586776859504,0.6,32,6.5384292174898455
OLMo-2-0325-32B,OLMo-2-0325-32B-70pct,cruxeval_i_adv,accurate_impl_reflection,0.0066115702479338,,,0.0066115702479338,0.7000000000000001,32,6.6925798973171045
OLMo-2-0325-32B,OLMo-2-0325-32B-80pct,cruxeval_i_adv,accurate_impl_reflection,0.0049586776859504,,,0.0049586776859504,0.8,32,6.826111289941627
OLMo-2-0325-32B,OLMo-2-0325-32B-89pct,cruxeval_i_adv,accurate_impl_reflection,0.0016528925619834,,,0.0016528925619834,0.89,32,6.932721024999885
OLMo-2-0325-32B,OLMo-2-0325-32B-9pct,cruxeval_i_adv,accurate_impl_reflection,0.0049586776859504,,,0.0049586776859504,0.09,32,4.641309232603964
OLMo-2-1124-13B,OLMo-2-1124-13B-100pct,cruxeval_i_adv,accurate_impl_reflection,0.0099173553719008,,,0.0099173553719008,1.0,13,5.966146739123692
OLMo-2-1124-13B,OLMo-2-1124-13B-17pct,cruxeval_i_adv,accurate_impl_reflection,0.0016528925619834,,,0.0016528925619834,0.17,13,4.194189897191817
OLMo-2-1124-13B,OLMo-2-1124-13B-20pct,cruxeval_i_adv,accurate_impl_reflection,0.0033057851239669,,,0.0033057851239669,0.2,13,4.356708826689592
OLMo-2-1124-13B,OLMo-2-1124-13B-30pct,cruxeval_i_adv,accurate_impl_reflection,0.0132231404958677,,,0.0132231404958677,0.3,13,4.762173934797756
OLMo-2-1124-13B,OLMo-2-1124-13B-40pct,cruxeval_i_adv,accurate_impl_reflection,0.0099173553719008,,,0.0099173553719008,0.4,13,5.049856007249537
OLMo-2-1124-13B,OLMo-2-1124-13B-50pct,cruxeval_i_adv,accurate_impl_reflection,0.0082644628099173,,,0.0082644628099173,0.5,13,5.272999558563747
OLMo-2-1124-13B,OLMo-2-1124-13B-60pct,cruxeval_i_adv,accurate_impl_reflection,0.0115702479338842,,,0.0115702479338842,0.6,13,5.455321115357702
OLMo-2-1124-13B,OLMo-2-1124-13B-70pct,cruxeval_i_adv,accurate_impl_reflection,0.0016528925619834,,,0.0016528925619834,0.7000000000000001,13,5.60947179518496
OLMo-2-1124-13B,OLMo-2-1124-13B-80pct,cruxeval_i_adv,accurate_impl_reflection,0.0082644628099173,,,0.0082644628099173,0.8,13,5.7430031878094825
OLMo-2-1124-13B,OLMo-2-1124-13B-90pct,cruxeval_i_adv,accurate_impl_reflection,0.0099173553719008,,,0.0099173553719008,0.9,13,5.860786223465865
OLMo-2-1124-7B,OLMo-2-1124-7B-100pct,cruxeval_i_adv,accurate_impl_reflection,0.0049586776859504,,,0.0049586776859504,1.0,7,5.123963979403259
OLMo-2-1124-7B,OLMo-2-1124-7B-10pct,cruxeval_i_adv,accurate_impl_reflection,0.0,,,0.0,0.1,7,2.8213788864092133
OLMo-2-1124-7B,OLMo-2-1124-7B-1pct,cruxeval_i_adv,accurate_impl_reflection,0.0,,,0.0,0.01,7,0.5187937934151675
OLMo-2-1124-7B,OLMo-2-1124-7B-20pct,cruxeval_i_adv,accurate_impl_reflection,0.0,,,0.0,0.2,7,3.5145260669691587
OLMo-2-1124-7B,OLMo-2-1124-7B-2pct,cruxeval_i_adv,accurate_impl_reflection,0.0,,,0.0,0.02,7,1.2119409739751128
OLMo-2-1124-7B,OLMo-2-1124-7B-30pct,cruxeval_i_adv,accurate_impl_reflection,0.0,,,0.0,0.3,7,3.919991175077323
OLMo-2-1124-7B,OLMo-2-1124-7B-3pct,cruxeval_i_adv,accurate_impl_reflection,0.0,,,0.0,0.03,7,1.6174060820832772
OLMo-2-1124-7B,OLMo-2-1124-7B-40pct,cruxeval_i_adv,accurate_impl_reflection,0.0016528925619834,,,0.0016528925619834,0.4,7,4.2076732475291045
OLMo-2-1124-7B,OLMo-2-1124-7B-4pct,cruxeval_i_adv,accurate_impl_reflection,0.0,,,0.0,0.04,7,1.9050881545350582
OLMo-2-1124-7B,OLMo-2-1124-7B-50pct,cruxeval_i_adv,accurate_impl_reflection,0.0033057851239669,,,0.0033057851239669,0.5,7,4.430816798843313
OLMo-2-1124-7B,OLMo-2-1124-7B-5pct,cruxeval_i_adv,accurate_impl_reflection,0.0099173553719008,,,0.0099173553719008,0.05,7,2.1282317058492684
OLMo-2-1124-7B,OLMo-2-1124-7B-60pct,cruxeval_i_adv,accurate_impl_reflection,0.0033057851239669,,,0.0033057851239669,0.6,7,4.613138355637268
OLMo-2-1124-7B,OLMo-2-1124-7B-6pct,cruxeval_i_adv,accurate_impl_reflection,0.0033057851239669,,,0.0033057851239669,0.06,7,2.3105532626432224
OLMo-2-1124-7B,OLMo-2-1124-7B-70pct,cruxeval_i_adv,accurate_impl_reflection,0.0,,,0.0,0.7000000000000001,7,4.767289035464526
OLMo-2-1124-7B,OLMo-2-1124-7B-7pct,cruxeval_i_adv,accurate_impl_reflection,0.0,,,0.0,0.07,7,2.464703942470481
OLMo-2-1124-7B,OLMo-2-1124-7B-80pct,cruxeval_i_adv,accurate_impl_reflection,0.0016528925619834,,,0.0016528925619834,0.8,7,4.900820428089049
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,cruxeval_i_adv,accurate_impl_reflection,0.0049586776859504,,,0.0049586776859504,0.08,7,2.5982353350950036
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,cruxeval_i_adv,accurate_impl_reflection,0.0033057851239669,,,0.0033057851239669,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,cruxeval_i_adv,accurate_impl_reflection,0.0033057851239669,,,0.0033057851239669,0.09,7,2.716018370751387
OLMo-2-0325-32B,OLMo-2-0325-32B-100pct,cruxeval_i_adv,accurate_expl_reflection,0.0578512396694214,,,0.0578512396694214,1.0,32,7.049254841255837
OLMo-2-0325-32B,OLMo-2-0325-32B-10pct,cruxeval_i_adv,accurate_expl_reflection,0.0148760330578512,,,0.0148760330578512,0.1,32,4.746669748261791
OLMo-2-0325-32B,OLMo-2-0325-32B-20pct,cruxeval_i_adv,accurate_expl_reflection,0.0049586776859504,,,0.0049586776859504,0.2,32,5.439816928821736
OLMo-2-0325-32B,OLMo-2-0325-32B-29pct,cruxeval_i_adv,accurate_expl_reflection,0.0396694214876033,,,0.0396694214876033,0.29,32,5.811380485254219
OLMo-2-0325-32B,OLMo-2-0325-32B-42pct,cruxeval_i_adv,accurate_expl_reflection,0.0082644628099173,,,0.0082644628099173,0.42,32,6.181754273551114
OLMo-2-0325-32B,OLMo-2-0325-32B-50pct,cruxeval_i_adv,accurate_expl_reflection,0.0958677685950413,,,0.0958677685950413,0.5,32,6.3561076606958915
OLMo-2-0325-32B,OLMo-2-0325-32B-60pct,cruxeval_i_adv,accurate_expl_reflection,0.0462809917355371,,,0.0462809917355371,0.6,32,6.5384292174898455
OLMo-2-0325-32B,OLMo-2-0325-32B-70pct,cruxeval_i_adv,accurate_expl_reflection,0.0611570247933884,,,0.0611570247933884,0.7000000000000001,32,6.6925798973171045
OLMo-2-0325-32B,OLMo-2-0325-32B-80pct,cruxeval_i_adv,accurate_expl_reflection,0.0876033057851239,,,0.0876033057851239,0.8,32,6.826111289941627
OLMo-2-0325-32B,OLMo-2-0325-32B-89pct,cruxeval_i_adv,accurate_expl_reflection,0.0826446280991735,,,0.0826446280991735,0.89,32,6.932721024999885
OLMo-2-0325-32B,OLMo-2-0325-32B-9pct,cruxeval_i_adv,accurate_expl_reflection,0.0132231404958677,,,0.0132231404958677,0.09,32,4.641309232603964
OLMo-2-1124-13B,OLMo-2-1124-13B-100pct,cruxeval_i_adv,accurate_expl_reflection,0.0330578512396694,,,0.0330578512396694,1.0,13,5.966146739123692
OLMo-2-1124-13B,OLMo-2-1124-13B-17pct,cruxeval_i_adv,accurate_expl_reflection,0.0016528925619834,,,0.0016528925619834,0.17,13,4.194189897191817
OLMo-2-1124-13B,OLMo-2-1124-13B-20pct,cruxeval_i_adv,accurate_expl_reflection,0.0148760330578512,,,0.0148760330578512,0.2,13,4.356708826689592
OLMo-2-1124-13B,OLMo-2-1124-13B-30pct,cruxeval_i_adv,accurate_expl_reflection,0.0049586776859504,,,0.0049586776859504,0.3,13,4.762173934797756
OLMo-2-1124-13B,OLMo-2-1124-13B-40pct,cruxeval_i_adv,accurate_expl_reflection,0.0181818181818181,,,0.0181818181818181,0.4,13,5.049856007249537
OLMo-2-1124-13B,OLMo-2-1124-13B-50pct,cruxeval_i_adv,accurate_expl_reflection,0.0148760330578512,,,0.0148760330578512,0.5,13,5.272999558563747
OLMo-2-1124-13B,OLMo-2-1124-13B-60pct,cruxeval_i_adv,accurate_expl_reflection,0.0066115702479338,,,0.0066115702479338,0.6,13,5.455321115357702
OLMo-2-1124-13B,OLMo-2-1124-13B-70pct,cruxeval_i_adv,accurate_expl_reflection,0.1041322314049586,,,0.1041322314049586,0.7000000000000001,13,5.60947179518496
OLMo-2-1124-13B,OLMo-2-1124-13B-80pct,cruxeval_i_adv,accurate_expl_reflection,0.0413223140495867,,,0.0413223140495867,0.8,13,5.7430031878094825
OLMo-2-1124-13B,OLMo-2-1124-13B-90pct,cruxeval_i_adv,accurate_expl_reflection,0.0462809917355371,,,0.0462809917355371,0.9,13,5.860786223465865
OLMo-2-1124-7B,OLMo-2-1124-7B-100pct,cruxeval_i_adv,accurate_expl_reflection,0.0,,,0.0,1.0,7,5.123963979403259
OLMo-2-1124-7B,OLMo-2-1124-7B-10pct,cruxeval_i_adv,accurate_expl_reflection,0.0,,,0.0,0.1,7,2.8213788864092133
OLMo-2-1124-7B,OLMo-2-1124-7B-1pct,cruxeval_i_adv,accurate_expl_reflection,0.0,,,0.0,0.01,7,0.5187937934151675
OLMo-2-1124-7B,OLMo-2-1124-7B-20pct,cruxeval_i_adv,accurate_expl_reflection,0.0,,,0.0,0.2,7,3.5145260669691587
OLMo-2-1124-7B,OLMo-2-1124-7B-2pct,cruxeval_i_adv,accurate_expl_reflection,0.0,,,0.0,0.02,7,1.2119409739751128
OLMo-2-1124-7B,OLMo-2-1124-7B-30pct,cruxeval_i_adv,accurate_expl_reflection,0.0,,,0.0,0.3,7,3.919991175077323
OLMo-2-1124-7B,OLMo-2-1124-7B-3pct,cruxeval_i_adv,accurate_expl_reflection,0.0,,,0.0,0.03,7,1.6174060820832772
OLMo-2-1124-7B,OLMo-2-1124-7B-40pct,cruxeval_i_adv,accurate_expl_reflection,0.0132231404958677,,,0.0132231404958677,0.4,7,4.2076732475291045
OLMo-2-1124-7B,OLMo-2-1124-7B-4pct,cruxeval_i_adv,accurate_expl_reflection,0.0,,,0.0,0.04,7,1.9050881545350582
OLMo-2-1124-7B,OLMo-2-1124-7B-50pct,cruxeval_i_adv,accurate_expl_reflection,0.0115702479338842,,,0.0115702479338842,0.5,7,4.430816798843313
OLMo-2-1124-7B,OLMo-2-1124-7B-5pct,cruxeval_i_adv,accurate_expl_reflection,0.0,,,0.0,0.05,7,2.1282317058492684
OLMo-2-1124-7B,OLMo-2-1124-7B-60pct,cruxeval_i_adv,accurate_expl_reflection,0.0,,,0.0,0.6,7,4.613138355637268
OLMo-2-1124-7B,OLMo-2-1124-7B-6pct,cruxeval_i_adv,accurate_expl_reflection,0.0,,,0.0,0.06,7,2.3105532626432224
OLMo-2-1124-7B,OLMo-2-1124-7B-70pct,cruxeval_i_adv,accurate_expl_reflection,0.0,,,0.0,0.7000000000000001,7,4.767289035464526
OLMo-2-1124-7B,OLMo-2-1124-7B-7pct,cruxeval_i_adv,accurate_expl_reflection,0.0,,,0.0,0.07,7,2.464703942470481
OLMo-2-1124-7B,OLMo-2-1124-7B-80pct,cruxeval_i_adv,accurate_expl_reflection,0.0033057851239669,,,0.0033057851239669,0.8,7,4.900820428089049
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,cruxeval_i_adv,accurate_expl_reflection,0.0033057851239669,,,0.0033057851239669,0.08,7,2.5982353350950036
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,cruxeval_i_adv,accurate_expl_reflection,0.0198347107438016,,,0.0198347107438016,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,cruxeval_i_adv,accurate_expl_reflection,0.0,,,0.0,0.09,7,2.716018370751387
OLMo-2-0325-32B,OLMo-2-0325-32B-29pct,bbh_adv,reflection,0.2652434341882967,,,0.2652434341882967,0.29,32,5.811380485254219
OLMo-2-1124-7B,OLMo-2-1124-7B-1pct,bbh_adv,reflection,0.0686530486868376,,,0.0686530486868376,0.01,7,0.5187937934151675
OLMo-2-1124-7B,OLMo-2-1124-7B-60pct,bbh_adv,reflection,0.1918292121025956,,,0.1918292121025956,0.6,7,4.613138355637268
OLMo-2-0325-32B,OLMo-2-0325-32B-80pct,bbh_adv,reflection,0.4547688527107971,,,0.4547688527107971,0.8,32,6.826111289941627
OLMo-2-0325-32B,OLMo-2-0325-32B-60pct,bbh_adv,reflection,0.3048686837659345,,,0.3048686837659345,0.6,32,6.5384292174898455
OLMo-2-0325-32B,OLMo-2-0325-32B-50pct,bbh_adv,reflection,0.3349715865458454,,,0.3349715865458454,0.5,32,6.3561076606958915
OLMo-2-1124-7B,OLMo-2-1124-7B-6pct,bbh_adv,reflection,0.1921363845799416,,,0.1921363845799416,0.06,7,2.3105532626432224
OLMo-2-0325-32B,OLMo-2-0325-32B-20pct,bbh_adv,reflection,0.3679926278605437,,,0.3679926278605437,0.2,32,5.439816928821736
OLMo-2-0325-32B,OLMo-2-0325-32B-100pct,bbh_adv,reflection,0.4317309169098449,,,0.4317309169098449,1.0,32,7.049254841255837
OLMo-2-1124-13B,OLMo-2-1124-13B-17pct,bbh_adv,reflection,0.1819996928275226,,,0.1819996928275226,0.17,13,4.194189897191817
OLMo-2-0325-32B,OLMo-2-0325-32B-10pct,bbh_adv,reflection,0.2710797112578713,,,0.2710797112578713,0.1,32,4.746669748261791
OLMo-2-1124-7B,OLMo-2-1124-7B-5pct,bbh_adv,reflection,0.2039625249577638,,,0.2039625249577638,0.05,7,2.1282317058492684
OLMo-2-1124-13B,OLMo-2-1124-13B-30pct,bbh_adv,reflection,0.3982491168791276,,,0.3982491168791276,0.3,13,4.762173934797756
OLMo-2-1124-7B,OLMo-2-1124-7B-20pct,bbh_adv,reflection,0.3729073874980801,,,0.3729073874980801,0.2,7,3.5145260669691587
OLMo-2-1124-7B,OLMo-2-1124-7B-9pct,bbh_adv,reflection,0.206266318537859,,,0.206266318537859,0.09,7,2.716018370751387
OLMo-2-1124-7B,OLMo-2-1124-7B-3pct,bbh_adv,reflection,0.165719551528183,,,0.165719551528183,0.03,7,1.6174060820832772
OLMo-2-1124-7B,OLMo-2-1124-7B-2pct,bbh_adv,reflection,0.1004454000921517,,,0.1004454000921517,0.02,7,1.2119409739751128
OLMo-2-0325-32B,OLMo-2-0325-32B-89pct,bbh_adv,reflection,0.3532483489479343,,,0.3532483489479343,0.89,32,6.932721024999885
OLMo-2-1124-13B,OLMo-2-1124-13B-80pct,bbh_adv,reflection,0.3673782829058516,,,0.3673782829058516,0.8,13,5.7430031878094825
OLMo-2-1124-13B,OLMo-2-1124-13B-60pct,bbh_adv,reflection,0.3435724159115343,,,0.3435724159115343,0.6,13,5.455321115357702
OLMo-2-1124-7B,OLMo-2-1124-7B-80pct,bbh_adv,reflection,0.2340654277376747,,,0.2340654277376747,0.8,7,4.900820428089049
OLMo-2-1124-7B,OLMo-2-1124-7B-50pct,bbh_adv,reflection,0.155429273537091,,,0.155429273537091,0.5,7,4.430816798843313
OLMo-2-1124-7B,OLMo-2-1124-7B-8pct,bbh_adv,reflection,0.1886039010904623,,,0.1886039010904623,0.08,7,2.5982353350950036
OLMo-2-1124-13B,OLMo-2-1124-13B-70pct,bbh_adv,reflection,0.2985716479803409,,,0.2985716479803409,0.7000000000000001,13,5.60947179518496
OLMo-2-1124-7B,OLMo-2-1124-7B-30pct,bbh_adv,reflection,0.227461219474735,,,0.227461219474735,0.3,7,3.919991175077323
OLMo-2-1124-13B,OLMo-2-1124-13B-40pct,bbh_adv,reflection,0.3051758562432806,,,0.3051758562432806,0.4,13,5.049856007249537
OLMo-2-1124-7B,OLMo-2-1124-7B-7pct,bbh_adv,reflection,0.1945937643987098,,,0.1945937643987098,0.07,7,2.464703942470481
OLMo-2-0325-32B,OLMo-2-0325-32B-70pct,bbh_adv,reflection,0.4246659499308862,,,0.4246659499308862,0.7000000000000001,32,6.6925798973171045
OLMo-2-1124-13B,OLMo-2-1124-13B-50pct,bbh_adv,reflection,0.371217938872677,,,0.371217938872677,0.5,13,5.272999558563747
OLMo-2-1124-13B,OLMo-2-1124-13B-20pct,bbh_adv,reflection,0.2634003993242205,,,0.2634003993242205,0.2,13,4.356708826689592
OLMo-2-1124-13B,OLMo-2-1124-13B-100pct,bbh_adv,reflection,0.4174473967132545,,,0.4174473967132545,1.0,13,5.966146739123692
OLMo-2-1124-7B,OLMo-2-1124-7B-100pct,bbh_adv,reflection,0.1806174166794655,,,0.1806174166794655,1.0,7,5.123963979403259
OLMo-2-1124-7B,OLMo-2-1124-7B-70pct,bbh_adv,reflection,0.1373060973736753,,,0.1373060973736753,0.7000000000000001,7,4.767289035464526
OLMo-2-1124-7B,OLMo-2-1124-7B-90pct,bbh_adv,reflection,0.2099523882660113,,,0.2099523882660113,0.9,7,5.018603463745433
OLMo-2-1124-7B,OLMo-2-1124-7B-10pct,bbh_adv,reflection,0.1515896175702657,,,0.1515896175702657,0.1,7,2.8213788864092133
OLMo-2-1124-7B,OLMo-2-1124-7B-4pct,bbh_adv,reflection,0.1569651359238212,,,0.1569651359238212,0.04,7,1.9050881545350582
OLMo-2-1124-13B,OLMo-2-1124-13B-90pct,bbh_adv,reflection,0.3378897250806327,,,0.3378897250806327,0.9,13,5.860786223465865
OLMo-2-1124-7B,OLMo-2-1124-7B-40pct,bbh_adv,reflection,0.2420519121486714,,,0.2420519121486714,0.4,7,4.2076732475291045
OLMo-2-0325-32B,OLMo-2-0325-32B-42pct,bbh_adv,reflection,0.2830594378743664,,,0.2830594378743664,0.42,32,6.181754273551114
OLMo-2-0325-32B,OLMo-2-0325-32B-9pct,bbh_adv,reflection,0.2406696360006143,,,0.2406696360006143,0.09,32,4.641309232603964
OLMo-2-0325-32B,OLMo-2-0325-32B-29pct,bbh_adv,correlation,0.3002296140608738,,,0.3002296140608738,0.29,32,5.811380485254219
OLMo-2-1124-7B,OLMo-2-1124-7B-1pct,bbh_adv,correlation,0.1888040595594654,,,0.1888040595594654,0.01,7,0.5187937934151675
OLMo-2-1124-7B,OLMo-2-1124-7B-60pct,bbh_adv,correlation,0.2526289565680732,,,0.2526289565680732,0.6,7,4.613138355637268
OLMo-2-0325-32B,OLMo-2-0325-32B-80pct,bbh_adv,correlation,0.2985993536437365,,,0.2985993536437365,0.8,32,6.826111289941627
OLMo-2-0325-32B,OLMo-2-0325-32B-60pct,bbh_adv,correlation,0.3171329668677506,,,0.3171329668677506,0.6,32,6.5384292174898455
OLMo-2-0325-32B,OLMo-2-0325-32B-50pct,bbh_adv,correlation,0.3035274717498577,,,0.3035274717498577,0.5,32,6.3561076606958915
OLMo-2-1124-7B,OLMo-2-1124-7B-6pct,bbh_adv,correlation,0.1549697413638556,,,0.1549697413638556,0.06,7,2.3105532626432224
OLMo-2-0325-32B,OLMo-2-0325-32B-20pct,bbh_adv,correlation,0.2952948135065474,,,0.2952948135065474,0.2,32,5.439816928821736
